elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
115,HAY ST_628_id_1101,Primary Collector,seal,61.24,61.24,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,47.26,47.26,47.26
116,STRICKLAND ST_722_id_2315,Primary Collector,ac,36.06,36.06,36.06,36.06,36.06,36.06,36.06,36.06,36.06,36.06,36.06,36.06,36.06,36.06,36.06,36.06
117,AVON RD_0_id_5094,Secondary Collector,seal,75.8,75.8,75.8,75.8,75.8,75.8,75.8,75.8,75.8,75.8,75.8,75.8,75.8,75.8,72.16,72.16
118,FERGUSSON DRIVE_07197,Arterial,ac,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83
119,HARRIER STREET_510_id_212,Low Volume,ac,61.64,61.64,61.64,61.64,61.64,61.64,61.64,61.64,61.64,61.64,61.64,61.64,61.64,61.64,61.64,61.64
120,MANUWAI DRIVE_612_id_356,Low Volume,ac,81.57,81.57,81.57,81.57,81.57,81.57,81.57,81.57,81.57,81.57,81.57,81.57,81.57,81.57,81.57,81.57
121,LAGUNA GARDENS_92_id_3466,Low Volume,ac,86.81,86.81,86.81,86.81,86.81,86.81,86.81,86.81,86.81,86.81,86.81,86.81,86.81,86.81,86.81,86.81
122,OKA STREET_4_id_1438,Low Volume,ac,89.06,89.06,89.06,89.06,89.06,89.06,89.06,89.06,89.06,89.06,89.06,89.06,89.06,89.06,89.06,89.06
123,MAYFIELD KLONDYKE ROAD_1056_id_377,Access,seal,71.13,71.13,71.13,71.13,71.13,71.13,71.13,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8
124,LEWIS ST_851_id_5462,Access,seal,77.68,77.68,77.68,77.68,78.19,78.19,78.19,78.19,78.19,78.19,78.19,78.19,78.19,78.19,74.98,74.98
125,DOME ST_618_id_5322,Access,seal,73.27,73.27,73.27,74.57,74.57,74.57,74.57,74.57,74.57,74.57,74.57,74.57,74.57,74.57,74.57,74.57
126,WINCHESTER-HANGING ROCK ROAD_8743_id_1015,Access,seal,80.47,81.28,81.28,81.28,81.28,81.28,81.28,81.28,81.28,81.28,81.28,81.28,81.28,81.28,81.28,81.28
127,MESSINES AVENUE_00762,Primary Collector,seal,39.79,39.79,40.41,40.41,40.41,40.41,40.41,40.41,40.41,40.41,40.41,40.41,40.41,35.76,35.76,35.76
128,OXFORD STREET_0_id_457,Access,seal,83.2,83.2,83.2,83.2,83.2,83.2,83.2,83.2,82.03,82.03,82.03,82.03,82.03,82.03,82.03,82.03
129,WAIMARIE ST EXTN_0_id_7119,Access,ac,69.14,69.14,69.14,69.14,69.14,69.14,69.14,69.14,69.14,69.14,69.14,69.14,69.14,69.14,71.49,71.49
130,MARINE PARADE_695_id_359,Primary Collector,ac,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73
131,TAURIKURA DRIVE (EASTBOUND)_918_id_2139,Arterial,seal,70.53,70.53,70.53,70.53,70.53,70.53,70.32,70.32,70.32,70.32,70.32,70.32,70.32,70.32,70.32,70.32
132,SCHOOL RD_01022,Secondary Collector,seal,71.95,71.95,71.95,71.95,71.95,71.95,71.95,71.95,71.95,71.95,71.95,71.95,71.95,71.95,67.97,67.97
